run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
16437.000,37.000,1876.000,-0.000,-14622437014834134384640.000,14.524,121.860,0.086,0.043,-0.575,-2.205,0.269,0.689,0.012
16437.000,101.000,5079.000,-0.000,-14622437014834134384640.000,97.587,84.752,0.006,0.500,-1.048,-1.952,0.051,0.355,0.009
16403.000,60.000,3009.000,-0.000,-14622437014834134384640.000,16.080,154.232,0.216,0.087,2.057,0.859,0.343,-0.246,0.008
16134.000,391.000,19591.000,-0.000,-14622437014834134384640.000,83.284,50.035,0.238,0.297,0.663,2.849,0.175,0.302,0.009
17361.000,216.000,10815.000,-0.000,-14622437014834134384640.000,7.111,282.823,0.082,0.021,-1.573,-1.174,0.189,-0.069,0.006
17361.000,380.000,19001.000,-0.000,-14622437014834134384640.000,27.212,64.179,0.400,0.075,-0.403,-1.597,0.140,0.869,0.031
17458.000,117.000,5881.000,-0.000,-14622437014834134384640.000,27.416,575.791,0.631,0.011,0.076,0.107,0.264,0.860,0.907
16022.000,172.000,8629.000,-0.000,-14622437014834134384640.000,15.287,282.860,0.943,0.019,0.127,0.249,0.104,0.928,0.970
16022.000,172.000,8632.000,-0.000,-14622437014834134384640.000,-99999.000,50.917,0.065,0.364,-2.004,-1.571,0.172,-0.512,0.005
16022.000,435.000,21770.000,-0.000,-14622437014834134384640.000,25.342,226.424,0.164,0.070,0.317,1.732,0.506,0.970,0.040
17159.000,12.000,649.000,-0.000,-14622437014834134384640.000,1.820,338.731,0.760,0.009,-0.382,-2.342,0.051,0.801,0.018
16741.000,285.000,14257.000,-0.000,-14622437014834134384640.000,37.571,141.818,0.143,0.153,-0.626,-1.103,0.225,0.733,0.037
17761.000,0.000,7.000,-0.000,-14622437014834134384640.000,29.452,385.022,0.980,0.039,-0.706,-1.106,0.281,0.676,0.122
18210.000,120.000,6020.000,-0.000,-14622437014834134384640.000,24.959,93.443,0.052,0.219,-1.278,-2.662,0.116,0.019,0.006
16979.000,6.000,341.000,-1000247708154498349949070612140916736.000,0.000,64.726,17.342,0.044,0.281,0.328,1.445,0.247,0.975,0.023
18781.000,46.000,2321.000,-0.000,-14622437014834134384640.000,24.439,90.303,0.130,0.097,-0.034,-0.309,0.478,0.990,0.377
14938.000,104.000,5223.000,-0.000,-14622437014834134384640.000,99.173,218.586,0.018,0.099,0.645,1.570,0.125,0.856,0.028
14306.000,203.000,10180.000,-0.000,-14622437014834134384640.000,105.609,219.365,0.409,0.013,-2.809,-1.319,0.048,-0.962,0.073
17865.000,228.000,11407.000,-1000247708154498349949070612140916736.000,0.000,289.540,523.852,0.214,0.003,0.394,0.742,0.100,0.912,0.405
17865.000,228.000,11441.000,-1000247708154498349949070612140916736.000,0.000,0.621,114.033,0.000,0.029,-0.314,-0.825,0.211,0.897,0.120
16141.000,19.000,997.000,-0.000,-14622437014834134384640.000,0.614,173.471,0.131,0.062,-1.949,-2.077,0.248,-0.449,0.010
16141.000,161.000,8070.000,-0.000,-14622437014834134384640.000,38.419,193.060,0.027,0.144,-1.773,-1.676,0.165,-0.310,0.008
18039.000,21.000,1095.000,-0.000,-14622437014834134384640.000,70.830,657.078,0.224,0.003,0.496,0.388,0.268,0.661,0.055
18039.000,76.000,3847.000,-0.000,-14622437014834134384640.000,22.172,1153.285,0.343,0.004,-0.175,-0.234,0.013,0.819,0.042
15262.000,74.000,3708.000,-0.000,-14622437014834134384640.000,23.503,132.593,0.644,0.284,-1.380,-0.689,0.276,0.114,0.033
14392.000,135.000,6787.000,-0.000,-14622437014834134384640.000,41.003,96.424,0.037,0.495,-0.135,-2.968,0.149,0.719,0.011
15873.000,308.000,15433.000,-0.000,-14622437014834134384640.000,-99999.000,88.954,0.049,0.253,-1.822,-1.597,0.462,-0.351,0.031
17698.000,43.000,2196.000,-0.000,-14622437014834134384640.000,32.148,336.751,0.000,0.054,-0.045,-0.341,0.263,0.988,0.434
14580.000,7.000,392.000,-0.000,-14622437014834134384640.000,0.125,2780.026,0.000,0.006,-1.287,-1.862,0.244,0.147,0.006
